"","logFC","logCPM","F","PValue","FDR","GeneSymbol"
"YNCE0017W",-1.50972380294502,3.15123279845616,54.4512119807459,3.36347150196567e-06,8.0723316047176e-05,NA
"YOL052C-A",-1.79525553761647,5.24195155607234,54.3313575011356,3.40397873669794e-06,8.134486526152e-05,"DDR2"
"YDL007W",-1.34876512432888,4.95801984768801,54.2150507429833,3.44574651148495e-06,8.19910964784111e-05,"RPT2"
"YPL004C",-1.35038407823374,4.82019907737602,53.960945108371,3.53865930382126e-06,8.38436383135182e-05,"LSP1"
"YEL073C",6.89162614622338,-0.0136930347103832,64.1668754455317,3.61856381100311e-06,8.52417757967798e-05,NA
"YDL070W",-2.13769850289267,5.41848444412261,53.7136380957035,3.63208275979496e-06,8.52417757967798e-05,"BDF2"
"YIR018C-A",-2.58487256811594,0.809215157950827,53.9382797387119,3.64359602004914e-06,8.52417757967798e-05,NA
"YDR171W",-2.15380854998056,6.70055521168738,53.5150701383568,3.7087458781041e-06,8.61947432335105e-05,"HSP42"
"YKR039W",1.41429377932637,6.65978428544787,53.4983953169958,3.71529065661683e-06,8.61947432335105e-05,"GAP1"
"YGR090W",1.88408533265214,2.25719106411927,53.4314853698421,3.75338701665222e-06,8.67172568826537e-05,"UTP22"
"YBR126C",-1.22389174596799,4.799617096465,53.2589864137233,3.81092611503119e-06,8.67328759001241e-05,"TPS1"
"YDR174W",-1.3525887419239,3.61051932382399,53.2367845776938,3.82141794451932e-06,8.67328759001241e-05,"HMO1"
"YGL163C",-1.38695578148059,3.58641135090939,53.2210993386629,3.82735943022201e-06,8.67328759001241e-05,"RAD54"
"YMR296C",-1.43666951340974,2.5263988973372,53.216218354793,3.83293194419099e-06,8.67328759001241e-05,"LCB1"
"YEL066W",2.03758692997486,2.33409463502005,53.1967272019622,3.84616051338545e-06,8.67328759001241e-05,"HPA3"
"YLR301W",1.42811202422199,2.77652034579757,53.1775415560898,3.84752520605795e-06,8.67328759001241e-05,"HRI1"
"YCL035C",-1.55601158088231,4.76585938952405,52.8913792005707,3.96319042392888e-06,8.89800172598226e-05,"GRX1"
"YDR400W",2.58648220930802,1.58142630819506,52.928662938939,4.01725226030539e-06,8.98315686159855e-05,"URH1"
"YMR206W",-2.19507924981875,0.754823138086326,52.9819511789126,4.04543486123009e-06,9.00999252293166e-05,NA
"YLR039C",1.44309553053518,2.64748450060993,52.6403571497432,4.07503348292273e-06,9.03975555096166e-05,"RIC1"
"YPL119C",-1.96490706898172,1.7374417169225,52.076019430767,4.35732585621726e-06,9.62761522516576e-05,"DBP1"
"YBR159W",1.32710687516368,3.07014366829033,51.9355695196299,4.39456366363665e-06,9.6715140233711e-05,"IFA38"
"YGL096W",-1.38386506047645,3.70922995506271,51.8014969921083,4.45751525157631e-06,9.77143500817988e-05,"TOS8"
"YNL142W",2.0286108326793,6.2350063205286,51.685002474179,4.51318125017818e-06,9.85466400038906e-05,"MEP2"
"YBR105C",-1.35857424586033,3.35042902630515,51.5883881168563,4.56244337253977e-06,9.923314335274e-05,"VID24"
"YDR399W",1.50596743093302,3.17087356351238,51.5533051872428,4.58103829237447e-06,9.92498879842064e-05,"HPT1"
"YLR177W",-1.69533403782859,3.75984981154971,51.3516941943335,4.68131916306182e-06,0.000101029399612125,NA
"YGL006W",-1.34902624723315,4.67750428333405,51.2173477353957,4.74953606072806e-06,0.000102105856317119,"PMC1"
"YOR067C",1.94862174307142,2.38833559338901,50.702315733565,5.04329749997985e-06,0.000108004155691876,"ALG8"
"YLR285C-A",-2.25770010139398,2.06419729092325,50.558428130673,5.1267752414588e-06,0.000109371205151121,NA
"YML026C",1.45941494828515,3.35682378710153,50.2921969934581,5.26210993720435e-06,0.00011169365155683,"RPS18B"
"YOR261C",-1.83256279009861,5.31526707459121,50.265381429072,5.27575976283161e-06,0.00011169365155683,"RPN8"
"YMR303C",1.73689767127585,3.82508972413287,49.9060782871978,5.49526187432923e-06,0.000115900068622217,"ADH2"
"YDR055W",-1.80366746959075,4.9184385729011,49.8641079437419,5.51735724232264e-06,0.000115926962736802,"PST1"
"YLR048W",1.75188266964078,4.14560868824801,49.7735594101525,5.57456965091262e-06,0.000116688736151434,"RPS0B"
"YNL106C",-1.40970193708774,2.49702831726616,49.6936407198876,5.62936654758238e-06,0.000117394430475426,"INP52"
"YJL088W",-1.82410892975383,1.51159110507596,49.659442255975,5.68679718809623e-06,0.000118149577400447,"ARG3"
"YDR492W",1.45198757279257,3.89890107956102,49.5128625947681,5.74081156579525e-06,0.000118828397019881,"IZH1"
"YJL216C",2.38374636693125,1.12638746577839,49.6059093858941,5.80703628807072e-06,0.000119753992785103,"IMA5"
"YMR291W",-1.41732705712745,3.30439481310922,49.2950910707759,5.88381135697988e-06,0.000120443263580529,"TDA1"
"YIR016W",-1.79107398294178,1.80401832812473,49.3089916088871,5.89125669814677e-06,0.000120443263580529,NA
"YNL103W",-2.31531195361235,3.77342510385944,49.2551864393896,5.91014678017039e-06,0.000120443263580529,"MET4"
"YOL123W",-1.34268867891859,4.11324036109189,49.2281409431139,5.92698531269125e-06,0.000120443263580529,"HRP1"
"YER053C",-1.4640909549003,7.61159177228686,49.0941405719581,6.01654297693518e-06,0.000121818586529364,"PIC2"
"YPL106C",-1.3013134423701,6.18387464548659,48.6639045363172,6.31852900697105e-06,0.000127469454749329,"SSE1"
"YNL007C",-2.17197016053682,6.12482410126249,48.5186255340835,6.42394283533932e-06,0.000129128208329131,"SIS1"
"YKL148C",-1.32845186921979,5.78359992281917,48.4571827012853,6.46936913898362e-06,0.000129573551675758,"SDH1"
"YGL187C",1.22647882338495,5.41848306098095,48.2583343580398,6.61858122988916e-06,0.000131867418389216,"COX4"
"YJL089W",-1.59594099079256,2.6183035023536,48.2512840719674,6.63126385577952e-06,0.000131867418389216,"SIP4"
"YER145C",1.52746459591092,1.88481534579783,48.194960316292,6.68585837859868e-06,0.000132479926875578,"FTR1"
"YNL287W",1.39571892471439,3.06697825609094,48.0188310595487,6.80785644013755e-06,0.000134418952690375,"SEC21"
"YPR194C",2.62983137492378,7.24915948020557,47.8964561776653,6.90042548474857e-06,0.000135765261834205,"OPT2"
"YKL103C",-1.65365182227862,4.4977622892003,47.7067181873208,7.05431318384947e-06,0.000138304281012936,"APE1"
"YPR149W",-1.5320699588443,5.836486866357,47.5786035808115,7.15901689472429e-06,0.00013986458270114,"NCE102"
"YER056C",2.09761883828559,5.24666559509634,47.143649608082,7.5321628629857e-06,0.000146640149724141,"FCY2"
"YJR120W",-1.74910100179399,2.78551059960335,47.0992538969308,7.58817760819624e-06,0.000147137035726091,NA
"YDL124W",-1.2526716443647,4.41687856582775,47.0551633081641,7.61053633065986e-06,0.000147137035726091,NA
"YDL110C",-1.52832634718054,4.68954277581059,46.9361842794338,7.71731462591914e-06,0.000148685148225321,"TMA17"
"YDL048C",-1.15098429596637,4.86969946022702,46.7280669252412,7.90812638880547e-06,0.000151836026665065,"STP4"
"YGL135W",1.7670427816068,5.29942469894382,46.6525274300236,7.97910050152903e-06,0.000152672273513793,"RPL1B"
"YPR160W",-1.26990607438961,6.20803576245756,46.6005618800187,8.02774064485832e-06,0.000153076917501956,"GPH1"
"YMR141C",-2.20219084769358,1.43540719546538,46.6185958821783,8.08070379245789e-06,0.000153560951250531,NA
"YHR104W",-1.27730583271987,4.21366406241851,46.4868210473844,8.13758406982834e-06,0.000154115877893892,"GRE3"
"YIL101C",-1.83498724761884,2.11860496099256,46.4443902320135,8.19391913013546e-06,0.000154656751581675,"XBP1"
"YMR120C",1.75114646004196,3.29436568523655,46.3948720880083,8.23014412905291e-06,0.00015481568415732,"ADE17"
"YMR116C",1.83451909153919,4.81674660798031,46.2669009991097,8.35202833481233e-06,0.000156579440297088,"ASC1"
"YDR461C-A",-1.90442855989304,1.61059393433348,46.1952598023571,8.46687190930581e-06,0.000158199808023539,NA
"YHR112C",1.33445658065648,3.47794664089747,46.0235898041386,8.59958192271825e-06,0.000160142047310017,NA
"YAL003W",1.38705421547685,4.07392004253653,45.981741759926,8.64162108737319e-06,0.000160388487381646,"EFB1"
"YMR165C",-1.70039490984665,1.82847671000866,45.9650016586163,8.68300456110802e-06,0.000160621160784882,"PAH1"
"YKR070W",2.0663285703507,1.45240994959435,45.9027408582288,8.88880537372592e-06,0.00016361416979935,NA
"YKL204W",-1.99288244431873,2.22297014670007,45.7351715893509,8.91604876146291e-06,0.00016361416979935,"EAP1"
"YPL220W",1.67153771221639,5.19101261806521,45.6762504628325,8.96158696913877e-06,0.00016361416979935,"RPL1A"
"YPR118W",2.21197612658921,1.6818584733508,45.7528254653624,8.96234227528769e-06,0.00016361416979935,"MRI1"
"YDR119W-A",-1.34130378516322,6.17684805023299,45.4862616037514,9.16796759199281e-06,0.000166821057360183,"COX26"
"YFR053C",-1.35866969096538,6.85563544797811,45.4273065237706,9.23325731899349e-06,0.000167461813524937,"HXK1"
"YPL119C-A",-2.85084174734005,0.492741269934829,45.070013590375,9.32099490731233e-06,0.000168504219623101,NA
"YIR030C",1.90199414940155,1.30542857008169,45.3715471897105,9.38674535004383e-06,0.000168894314815686,"DCG1"
"YMR186W",-1.36524404968085,7.38626907002295,45.2760493872628,9.40323951021243e-06,0.000168894314815686,"HSC82"
"YDL130W-A",-2.39070527086149,5.2650722702611,45.1101027023928,9.59600190685188e-06,0.000171559923013242,"STF1"
"YER073W",-1.43543915638333,1.58527489277514,45.1211764043969,9.61327154815582e-06,0.000171559923013242,"ALD5"
"YLR205C",-1.75909376744693,1.38161094736345,45.0854975753702,9.67840971524427e-06,0.000171791500500469,"HMX1"
"YOR190W",2.20794498904306,1.0884781916766,45.2307525484524,9.68795459000491e-06,0.000171791500500469,"SPR1"
"YDR517W",1.53994361804165,2.02023214831228,44.9466720316478,9.82099832425583e-06,0.000173597837045894,"GRH1"
"YAL060W",-1.71469852669902,4.18756248969409,44.7831882144229,9.984712335491e-06,0.000175733053016961,"BDH1"
"YKR015C",-1.80303761556004,2.31502915447988,44.7813758281303,1.00049169910878e-05,0.000175733053016961,NA
"YCL064C",1.83999487945448,2.3106458686746,44.8262376721247,1.00371953883013e-05,0.000175745609817804,"CHA1"
"YKL065W-A",-2.93022000616381,0.503256025950991,44.6935617080515,1.01310828473854e-05,0.000176833446063455,NA
"YHR140W",-1.49189203948535,2.02165661486048,44.597777978802,1.02454253029678e-05,0.00017827040027164,NA
"YHL048W",1.25838042433268,3.07261176459323,44.3299186584149,1.05576254862405e-05,0.000183116427612053,"COS8"
"YKL054C",-2.30526177949857,5.39743945419164,44.3009728145666,1.0589707200266e-05,0.000183116427612053,"DEF1"
"YNL049C",-1.40284556054648,3.03932814338513,44.237328725411,1.06779986296005e-05,0.000184071505788283,"SFB2"
"YLR441C",1.28094324966897,5.04825503807207,43.7206931875677,1.13757885121666e-05,0.000195495032209085,"RPS1A"
"YDL027C",1.20308041758626,3.01173229494392,43.582426767477,1.15787660200415e-05,0.000198370982152588,"MRX9"
"YDR524W-C",-1.48178691524347,6.51440920101982,43.5203599902205,1.16622195272016e-05,0.00019918784763024,NA
"YAR068W",2.97852301465351,0.547873937196305,43.190415261845,1.18511056676741e-05,0.00020179497357067,NA
"YPL186C",-1.89519204370341,4.70406131683528,43.3516484628565,1.19116328968038e-05,0.00020193922564099,"UIP4"
"YPL231W",1.74619304850941,5.67342260745068,43.33734745874,1.19321130093186e-05,0.00020193922564099,"FAS2"
"YJR039W",-1.4065480135879,2.44200160013426,43.3166124566027,1.19793714895314e-05,0.000202101765491044,NA
"YMR202W",1.77535755456622,2.49080315391959,43.2956434510139,1.20143111310229e-05,0.000202101765491044,"ERG2"
"YAL034C",-1.4367864356487,3.26748690773876,43.2338252604591,1.2091536329621e-05,0.000202788175552199,"FUN19"
"YOR092W",-1.2529646902887,3.99841906760792,43.1725105602121,1.21838519045953e-05,0.000203128457942325,"ECM3"
"YOL126C",1.36824872170018,3.34390460255835,43.1709950157207,1.22033313263567e-05,0.000203128457942325,"MDH2"
"YNL155W",-1.56177612830347,3.13161597172114,43.1498024598145,1.22212703682972e-05,0.000203128457942325,"CUZ1"
"YDR379C-A",-1.36818472493098,3.1016941477166,43.0423755151253,1.23892221542022e-05,0.000204989686868189,"SDH6"
"YPL092W",-1.18839213055975,4.20424887562834,43.0269868099836,1.24068829875323e-05,0.000204989686868189,"SSU1"
"YJL165C",-1.4070104711111,4.35571488733777,42.9261170001208,1.25644782030644e-05,0.000206979333238646,"HAL5"
"YER037W",-1.49352114079618,3.75796911564438,42.8628898658198,1.26670500011424e-05,0.000208053493824073,"PHM8"
"YGL173C",-1.11418459581106,4.95781915674876,42.7549245821424,1.283727418388e-05,0.000210229243105423,"XRN1"
"YDL019C",-1.10278808475999,4.31805978640762,42.6068028036469,1.30812115626304e-05,0.000213595853315912,"OSH2"
"YKL120W",1.8444185313288,2.19737458708517,42.427530945548,1.34193373779211e-05,0.000218476229591417,"OAC1"
"YOR027W",-1.21587516097205,4.64076101752227,42.3412862280066,1.35288333448757e-05,0.000219616746543054,"STI1"
"YLR328W",-1.4626526332834,1.40112499092709,42.290533330589,1.36802983108993e-05,0.000221429944753161,"NMA1"
"Q0045",1.7351864295356,9.10502647703148,42.1992833274325,1.37747170846565e-05,0.0002223119557315,"COX1"
"YLR359W",1.40161162555099,3.54520281068528,42.0423630501774,1.40579793866138e-05,0.000226227830129091,"ADE13"
"YJL142C",-1.80420347642747,2.61287090028996,41.9664692492902,1.4204453041983e-05,0.000227926209042539,"IRC9"
"YPL090C",1.47062512001545,5.050152850719,41.8862767940157,1.43381076026778e-05,0.000229409721642844,"RPS6A"
"YGL229C",-1.550478082753,1.69972276576824,41.7641773841268,1.46141453292786e-05,0.000233156335797774,"SAP4"
"YJR059W",-2.08336582763816,4.31626128644008,41.4845202079003,1.51009786476669e-05,0.00024023499745774,"PTK2"
"YIR006C",-1.45439341734369,3.42551622229433,41.1991810941836,1.567182819341e-05,0.000248606095102298,"PAN1"
"YPL190C",-1.77314663830048,3.68070053904829,41.1522162825195,1.57675659169794e-05,0.000249414224504947,"NAB3"
"YIL169C",1.72559807860479,2.77311121017591,41.1186290825845,1.58495315622783e-05,0.000250000543169308,"CSS1"
"YLR307C-A",-2.64179279969248,-0.13990025801467,36.8238539156814,1.59575384893024e-05,0.000250993147763942,NA
"YIL133C",1.35811252070604,3.94581131144267,41.019524041962,1.60408089562382e-05,0.000251592181037562,"RPL16A"
"YJL077C",-2.23977932020439,1.26365294821406,41.0178836931975,1.62157669109983e-05,0.000253621882473142,"ICS3"
"YPR069C",1.49451473712139,3.13386244442752,40.8888633669062,1.63223362088724e-05,0.00025457357986275,"SPE3"
"YPL154C",-1.20163859612656,6.12251291023147,40.8227318857535,1.64550135191082e-05,0.000255619386796832,"PEP4"
"YHL040C",1.79823006795662,2.23846230307996,40.8001024269936,1.65358070848957e-05,0.000255619386796832,"ARN1"
"YOR023C",-1.32522540390061,2.84574535340644,40.7792415270069,1.65583644353988e-05,0.000255619386796832,"AHC1"
"YBL027W",1.06097332197646,4.99626382835706,40.7478032208829,1.66177890452784e-05,0.000255619386796832,"RPL19B"
"YCL005W-A",-1.44162140604066,2.26423789970134,40.7561087089172,1.66189328341331e-05,0.000255619386796832,"VMA9"
"YBR148W",-2.38728063554211,2.83418988034251,40.7232987948696,1.66880716517125e-05,0.000255975710624615,"YSW1"
"YOR185C",-1.06767341437743,3.04976244234444,40.6152221224755,1.69156720616526e-05,0.000258754016591434,"GSP2"
"YBL039W-B",-1.31682956269734,1.82414001748798,40.4763993819704,1.72560408501334e-05,0.000263237357406967,NA
"YPR147C",1.9622930225694,1.12776273587086,40.6023982114795,1.73390370414937e-05,0.000263780760237806,NA
"YMR081C",-1.83635326956761,3.99214334006529,40.229341482971,1.77945191526923e-05,0.00026997243226755,"ISF1"
"YOR254C",1.41642086562633,2.79681848605182,40.1683409289043,1.79480115541998e-05,0.000271561218298327,"SEC63"
"Q0255",3.55955281172332,1.85102586728721,40.351747323872,1.80874881161742e-05,0.000272929901980645,NA
"YDR160W",1.38793738180543,1.83121831251023,40.0636727005777,1.82356368798382e-05,0.000274252583754586,"SSY1"
"YFR040W",-1.31992490383132,4.80398187116107,40.0276178293557,1.82736545569237e-05,0.000274252583754586,"SAP155"
"YDR074W",-1.05973788174713,5.11823236479268,39.982591592011,1.83832532383179e-05,0.000275155790405791,"TPS2"
"YAR002C-A",1.43015598403784,2.46763476169776,39.9632061130863,1.84504107756467e-05,0.000275420609112066,"ERP1"
"YPR066W",-2.80572922012681,0.896401308623675,40.0454627436084,1.86607894281508e-05,0.000277816244748512,"UBA3"
"YIR017C",-1.46123252640165,2.05267289033756,39.8333816219459,1.88008460190165e-05,0.000278622323174174,"MET28"
"YJL151C",-1.17588316612324,5.03796109651392,39.8080859195844,1.88150132028537e-05,0.000278622323174174,"SNA3"
"YKL181W",1.60123364259241,2.95471514007582,39.522584797474,1.95676724201599e-05,0.000288795071595064,"PRS1"
"YEL067C",2.55883587184146,1.21289145707573,39.6537746714699,1.96056999035442e-05,0.000288795071595064,NA
"YHR051W",1.17748417983781,5.30566067061091,39.4001506348547,1.98712655432692e-05,0.000291583095536599,"COX6"
"YNL012W",-1.76066534461971,0.656046696091834,39.5089083921779,1.98997083879144e-05,0.000291583095536599,"SPO1"
"YMR031C",-1.48189310973546,4.23449025106921,39.3503592133791,2.0006540406602e-05,0.00029173176973701,"EIS1"
"YKL026C",-1.92357331719135,3.54580260303872,39.349028026048,2.00146436852618e-05,0.00029173176973701,"GPX1"
"YGR284C",1.36924383429281,2.59149080765405,39.2489462342626,2.02979688046749e-05,0.000295089008627754,"ERV29"
"YGL077C",1.35418804035817,3.9431726530644,39.2138831489287,2.03794442264393e-05,0.000295501941283369,"HNM1"
"YNL322C",-1.78023046869605,3.12012099196229,39.1514331432323,2.05585397264672e-05,0.000297324543368751,"KRE1"
"YOR015W",-1.6479756627004,2.57253413064557,39.1279881408289,2.06303501848383e-05,0.00029759012909114,NA
"YOR298C-A",-1.26993926203849,6.3483202147533,38.9896510525775,2.10022441774759e-05,0.000302171823204614,"MBF1"
"YOR375C",1.19730951912279,5.21420743410928,38.9437944532822,2.11344200777365e-05,0.000303289822146487,"GDH1"
"YNL067W",1.95803016038941,3.78608057996577,38.7515893358406,2.16982662915194e-05,0.000310580839874499,"RPL9B"
"Q0110",1.86499977983542,5.10242454247839,38.7120537837179,2.18109961446739e-05,0.000311393914188575,"BI2"
"YJL076W",-1.45604152815,2.79309096298794,38.5304567336511,2.23706468399182e-05,0.000318567165229322,"NET1"
"YBR181C",1.37195939410537,5.29372796275483,38.4501018179044,2.26041068219368e-05,0.000321070578532001,"RPS6B"
"YDR420W",1.3031521419573,3.65943127337262,38.3913210841745,2.27944994428812e-05,0.00032295107607624,"HKR1"
"YOR132W",-1.21935035443599,2.36213394441086,38.3056393529723,2.30762511992578e-05,0.000326113113394588,"VPS17"
"Q0070",1.64145243622726,8.48785702997399,38.2479746957865,2.32387784396072e-05,0.000326770559875173,"AI5_ALPHA"
"YNL271C",-1.50949352930033,5.13302211406238,38.2334858257889,2.32856219218801e-05,0.000326770559875173,"BNI1"
"YOR019W",-2.33835125157225,2.20828685595531,38.2457666199663,2.3298834818686e-05,0.000326770559875173,NA
"YHR071W",-1.32178194327828,5.20164128124838,38.2019926830924,2.33875853029666e-05,0.00032719114313296,"PCL5"
"YDR079W",-1.7241184890428,3.3789440721382,38.0507644066229,2.38889906846607e-05,0.00033336817075737,"PET100"
"YCR024C-A",1.35182473028256,4.36082099183945,37.9467212467995,2.42285089418753e-05,0.000337260844470905,"PMP1"
"YPL063W",-1.42295576880523,2.91248869999097,37.9104904833955,2.43593776461925e-05,0.000338236944473815,"TIM50"
"YEL060C",-1.53964290493567,6.40594380180368,37.7597334343174,2.48597141509258e-05,0.000344325593015808,"PRB1"
"YLL013C",-1.2013399546564,3.53019877006054,37.702972238106,2.50625557498255e-05,0.000346273723114214,"PUF3"
"YOR355W",-1.51422379714066,4.06226086388487,37.6400212690095,2.52805335358958e-05,0.000347723762819313,"GDS1"
"YDL229W",2.10184837442557,5.02407508218188,37.63611523039,2.52924073171375e-05,0.000347723762819313,"SSB1"
"YIR042C",2.22153757063149,0.454232909848445,37.5228794383971,2.56005853279874e-05,0.000350405316685626,NA
"YLR396C",1.37473096840937,2.13302062669963,37.5570807829491,2.56133196643409e-05,0.000350405316685626,"VPS33"
"YBR230W-A",-1.75965787123049,3.42273830250775,37.5252050168786,2.57020402990142e-05,0.00035075725584537,NA
"YGR237C",-1.56569250057837,2.86384266598006,37.5067972463139,2.57651417551882e-05,0.000350758702427599,NA
"YML038C",1.39097047194537,1.26784799607131,37.5041786623972,2.59008974140524e-05,0.000351746821466936,"YMD8"
